feedback_id,event_id,user_id,thumbs,reason_tag,free_text,created_at
fb_96615c45fe8b483d,ev_4f711dde1ccd4b7a,u_00361,1,,,2026-04-02T15:42:00.948761+00:00
fb_e99b491d8e57438c,ev_9379af1b89d640c8,u_00164,1,,,2026-03-20T06:59:51.518928+00:00
fb_5e1114358e2a4716,ev_544792f872394120,u_00601,1,,,2026-03-22T17:22:39.062559+00:00
fb_05ee028b41ac406e,ev_a381f12dd38a4eae,u_00261,1,,,2026-02-22T06:11:31.199336+00:00
fb_724b5a14032945e8,ev_b62b0500e7884ac8,u_00421,1,,,2026-03-08T13:55:41.653122+00:00
fb_2140774edbe247b8,ev_58c98cffa09845ac,u_00638,-1,wrong_answer,,2026-04-11T10:53:46.073701+00:00
fb_3f7a51da535240ea,ev_bf824451d74e4fd0,u_00649,-1,other,,2026-02-17T03:40:00.999289+00:00
fb_898dbf12384a41fe,ev_3d544b2e7c33433a,u_00034,1,,,2026-02-23T00:28:02.496963+00:00
fb_3ad462f11d3c4cfb,ev_09b946bbbe35425b,u_00409,1,,,2026-03-23T23:31:34.743347+00:00
fb_b02d2755ec76444c,ev_b69a0400b8cf4720,u_00215,-1,,,2026-02-20T23:30:25.316168+00:00
fb_c61c42a8aa0f45f7,ev_107cf8f6ece441f2,u_00084,1,,,2026-02-09T14:33:26.144866+00:00
fb_8e9e819154da4c7b,ev_e2347dab0b4f4a9a,u_00322,-1,hallucination,,2026-02-18T18:43:47.837869+00:00
fb_eb8f80c607ab4494,ev_90275979c1354dab,u_00090,1,,,2026-02-21T09:06:42.598295+00:00
fb_b1961e3390354b86,ev_1d1d454c434c48dc,u_00147,1,,,2026-03-25T12:33:28.298059+00:00
fb_15b91b48c7e24e4b,ev_8ec0970af63a4de5,u_00324,-1,incomplete,,2026-02-25T04:04:42.054013+00:00
fb_4f9d687837454a4e,ev_7551e3d0d4994e7a,u_00268,1,,,2026-02-21T21:50:58.907216+00:00
fb_2bf37e068bbb4d4c,ev_98a7321b082f49dd,u_00618,1,,,2026-03-04T04:50:38.679510+00:00
fb_513f793f48254f04,ev_418d60b34e1f442f,u_00129,1,,,2026-02-09T16:03:13.839053+00:00
fb_b81b6bbb048a4697,ev_97f7d9d6a0e74b3f,u_00556,1,,,2026-03-29T07:35:41.450136+00:00
fb_96b4d9d0a1d641ab,ev_2cec60dea65845d3,u_00142,1,,perfect!,2026-03-10T15:51:46.253227+00:00
fb_616f6eeb34b0491e,ev_433ba6d1515247c7,u_00130,1,,,2026-03-19T01:40:00.760000+00:00
fb_9304fd3c5c614227,ev_8d6b6b57e21a4586,u_00110,1,,,2026-02-14T21:52:11.861411+00:00
fb_6198a2f0da644b35,ev_a8df7b54740c4b5d,u_00536,1,,,2026-02-25T11:04:08.864621+00:00
fb_00dba9c92830496e,ev_ff341955b716467b,u_00025,1,,,2026-03-21T15:51:42.290582+00:00
fb_e2fc18fe288d4fad,ev_ceb6e32c97464f6d,u_00213,1,,,2026-02-25T12:34:44.010283+00:00
fb_4a57bc62feb84d20,ev_331ca5a46b2b4ddc,u_00549,1,,,2026-03-14T12:35:58.662388+00:00
fb_32045b4b6bad4594,ev_a5444fe442da441e,u_00265,1,,,2026-04-06T21:06:16.998694+00:00
fb_72ad5bc9f15d4148,ev_dbfdc3e926e84662,u_00168,1,,,2026-04-04T21:32:29.988624+00:00
fb_7a5fcb8a03c44aea,ev_2a21f25203f54a16,u_00176,-1,wrong_answer,,2026-02-19T23:14:47.045882+00:00
fb_120b34e240304dcf,ev_71f96e96bc4f4016,u_00126,1,,,2026-02-27T10:35:38.700861+00:00
fb_64a9f56322c44333,ev_9b664acc42f74508,u_00604,-1,,,2026-03-26T01:34:51.116764+00:00
fb_4b2ffce607824509,ev_014e7ad7ea5d4ea2,u_00159,1,,,2026-02-11T10:28:46.623293+00:00
fb_674b697d692149b5,ev_2d0367ccf32e4c28,u_00203,-1,hallucination,,2026-03-11T23:31:53.165676+00:00
fb_f8580b4a26064050,ev_f0da4e50017c4c8c,u_00279,1,,,2026-02-20T00:42:05.633084+00:00
fb_eda97ad400564552,ev_0f49aeb74d7e474e,u_00579,1,,good citations,2026-03-14T21:33:51.208804+00:00
fb_944a40ed82a14f15,ev_d3fd1d3ddb8f4f93,u_00405,-1,other,,2026-03-29T14:05:14.507261+00:00
fb_a1c2795897794d58,ev_a5e4e1a118b84277,u_00199,1,,,2026-03-12T03:54:53.804065+00:00
fb_28b1ea2838114e40,ev_7c3986227c6d4729,u_00054,1,,good citations,2026-02-04T06:29:06.711743+00:00
fb_f1e601f30d3f48ec,ev_830bca8393624aba,u_00321,1,,,2026-02-25T15:09:38.759148+00:00
fb_26703f50fdb44803,ev_58b8e9619656492c,u_00636,1,,,2026-02-10T06:56:53.022941+00:00
fb_c2c5ac9a3d494660,ev_541d8b84486048fb,u_00029,1,,perfect!,2026-03-16T09:43:15.028109+00:00
fb_0edf8ac8d8ec44a7,ev_df5be4e0e2964ed1,u_00309,1,,,2026-03-03T13:09:40.709482+00:00
fb_9561845637bf407a,ev_9ffca23e333d414e,u_00251,1,,,2026-02-24T10:51:53.937861+00:00
fb_8698c3b8ac774d22,ev_79eab278c1024990,u_00283,1,,,2026-03-13T03:30:13.787767+00:00
fb_4fdcc521de8e4407,ev_1714887a115c4a9c,u_00360,-1,hallucination,,2026-02-17T04:16:29.917675+00:00
fb_b22cb0dd2b5b44c1,ev_1e9063de44aa4c51,u_00330,1,,,2026-02-13T22:36:46.735078+00:00
fb_abd04b39e4eb4ea3,ev_4f6fc8fc7b244fdf,u_00131,1,,,2026-03-08T12:41:45.130500+00:00
fb_b13d4696549a4050,ev_2254d23197c4489d,u_00130,1,,,2026-03-17T16:17:20.273198+00:00
fb_ba54d86c787a4950,ev_0169602a1f74450e,u_00645,-1,wrong_answer,,2026-03-17T18:44:24.443665+00:00
fb_280c762b1f554e44,ev_e457ee9ccebc49d9,u_00116,-1,incomplete,,2026-03-19T22:13:32.923610+00:00
fb_6417b6527f144bc5,ev_2387ad06e7a4444c,u_00068,-1,incomplete,,2026-03-14T08:18:45.866988+00:00
fb_e1cf7b434d6a494e,ev_44c57d9f650d4c56,u_00169,1,,,2026-04-11T22:08:41.544245+00:00
fb_a07cf610dc0a4570,ev_68e0d4720afc4ce2,u_00555,2,,,2026-02-24T22:16:12.496917+00:00
fb_916e38f8ad1a4450,ev_d402074881c342e2,u_00494,1,,,2026-02-23T18:01:41.245175+00:00
fb_6953c736a12b4efb,ev_5baaa0303256442c,u_00209,-1,incomplete,,2026-03-25T01:58:50.380084+00:00
fb_e719ee56c88e4662,ev_7f4d675397e7431c,u_00097,1,,,2026-03-27T01:15:06.023204+00:00
fb_cc18de955c4c4b49,ev_6ff37304823247db,u_00301,1,,,2026-02-13T21:47:01.661459+00:00
fb_9aa93b6347cc49d4,ev_2a15f1da36fa4f93,u_00092,1,,,2026-02-20T02:36:26.345383+00:00
fb_1311c40dc1564cae,ev_744c1a5a27db40cd,u_00469,1,,,2026-02-13T02:36:01.237668+00:00
fb_c3bfeb5286684750,ev_5390a41894254ed9,u_00291,1,,,2026-03-06T02:20:04.388206+00:00
fb_6d81773108754743,ev_dedbec23cd4d4894,u_00385,-1,wrong_answer,,2026-02-26T11:07:43.775002+00:00
fb_84d54db614d1432d,ev_610ec21aa4014075,u_00359,1,,,2026-02-09T02:27:36.160885+00:00
fb_9ff8b6b2d84a4050,ev_83d1f0e88c8f4233,u_00274,1,,,2026-02-11T06:59:54.668928+00:00
fb_57a2768c5aea441c,ev_514c8e1d511c41c2,u_00577,1,,,2026-04-05T11:22:59.087037+00:00
fb_c1cd20c37b3b446a,ev_975909511ea44766,u_00239,1,,,2026-02-23T23:21:13.432709+00:00
fb_6d252558ffc84b89,ev_a04e7df24e744e9b,u_00270,-1,,,2026-02-15T14:42:53.158973+00:00
fb_5cff8db010444780,ev_3b374513f67d4d78,u_00652,1,,,2026-03-22T04:49:13.261246+00:00
fb_b5ad796f490f40c8,ev_085c0a5f09054956,u_00106,1,,,2026-02-25T08:36:23.113974+00:00
fb_6f82c55de95943ca,ev_bc156a4993e14cc8,u_00338,1,,,2026-04-02T12:19:02.896955+00:00
fb_5ae6a1a67f1b4a11,ev_b692749a370c42d6,u_00168,1,,good citations,2026-03-11T04:33:01.822065+00:00
fb_417fb9018664476d,ev_5835e91fec7d4e5c,u_00124,1,,,2026-02-04T15:22:22.601969+00:00
fb_8070a83e2c6e4a73,ev_aa2966b49a154b87,u_00019,-1,incomplete,,2026-02-19T13:22:56.971799+00:00
fb_6d2c0a933ec042fb,ev_e285db3bc8de4cc4,u_00467,-1,incomplete,,2026-03-18T22:43:41.678330+00:00
fb_5a85e84a4fd9418c,ev_a088bd2508f840ea,u_00471,1,,,2026-02-12T23:21:46.688619+00:00
fb_cde972a74a364e32,ev_0dd09be265a04784,u_00165,-1,incomplete,,2026-02-20T05:02:54.545395+00:00
fb_6f1cba7008214ed2,ev_4f40fd5d6a7147ee,u_00204,1,,perfect!,2026-03-04T05:53:17.212807+00:00
fb_ad464cb1f2e248ec,ev_7e4feaf48c1241cf,u_00650,1,,,2026-02-21T01:47:17.046572+00:00
fb_987e75bbbdf14d6c,ev_954db2dd78b64c7c,u_00416,1,,,2026-02-24T22:30:57.513233+00:00
fb_6e1bf91882c14f17,ev_4abe88fee28f48db,u_00084,1,,,2026-02-27T08:59:22.087265+00:00
fb_b9fec5f253574a4f,ev_4968ce055529437f_orphan,u_00604,1,,,2026-02-21T00:00:00+00:00
fb_dd614a74ea0e4c39,ev_2155de7b04bd43da,u_00306,1,,perfect!,2026-03-12T18:21:23.451852+00:00
fb_f1d0eb1ef35145be,ev_f044bdf97f794f31,u_00018,1,,,2026-03-28T15:06:50.389918+00:00
fb_508756b3b4f84ae8,ev_20205eee567746c6,u_00523,1,,,2026-02-19T18:03:04.509240+00:00
fb_2cf065b6949b403b,ev_7da4a90403f44e62,u_00472,1,,,2026-02-21T19:55:45.350747+00:00
fb_b25006aefbf649ed,ev_314f477b16484ff3,u_00158,1,,perfect!,2026-03-24T04:23:44.879939+00:00
fb_e65ee05a097c43d2,ev_3f34d69aad104a45,u_00361,1,,,2026-02-20T21:33:49.655436+00:00
fb_be8f510693f44942,ev_a0bd6fa88b5841d9,u_00325,1,,,2026-02-05T14:05:01.080653+00:00
fb_4e9b0d2876ea4497,ev_305dc5e8c1494891,u_00385,-1,hallucination,,2026-03-13T00:43:43.720905+00:00
fb_628c2c325b324982,ev_82d5c63aa3e640a6,u_00420,1,,,2026-02-21T22:18:06.106440+00:00
fb_a008de0aefa747ef,ev_ec117091cdbb4f08,u_00670,1,,perfect!,2026-02-21T21:04:44.238461+00:00
fb_68d4b79fa4f444b5,ev_3f430f760dd64da3,u_00250,1,,,2026-03-18T11:05:13.543184+00:00
fb_f281f43c9eb24a44,ev_cbf8781a5c19431b,u_00427,1,,,2026-03-05T16:07:15.010915+00:00
fb_609a5b95abf84f7d,ev_dba8d69a13ff40ff,u_00025,-1,,,2026-02-23T11:04:54.779740+00:00
fb_8567aaedd896402b,ev_65bdcc9ecc4441bf,u_00102,1,,,2026-03-07T11:49:54.141846+00:00
fb_1c7d5b2148a64c09,ev_bea9fc83510e413d,u_00139,-1,wrong_answer,,2026-02-11T13:13:40.193055+00:00
fb_0a87526626de4a8e,ev_4aee76730cfd4f7b,u_00106,1,,,2026-03-01T01:09:49.168832+00:00
fb_e2b1e789255a4ddc,ev_2f1f3c13fbb74c4b,u_00176,0,,,2026-03-14T14:21:46.213291+00:00
fb_e59ba22eb0a94dc3,ev_6534924526504602,u_00072,1,,,2026-02-17T18:29:11.851634+00:00
fb_2c17c3e1eb4849ab,ev_b716b8712f1f4551,u_00295,1,,,2026-03-25T06:19:58.585279+00:00
fb_33490b0453454068,ev_2d547dfbd6d84888,u_00166,-1,incomplete,missing a key citation,2026-02-21T15:55:39.129726+00:00
fb_412d122f77244fbc,ev_dc2a20258b504b84,u_00043,1,,,2026-03-13T12:38:06.668195+00:00
fb_7092ed9edcfd47ed,ev_09a20c272242451c,u_00467,1,,,2026-03-10T05:18:46.275930+00:00
fb_373444d33f414afe,ev_ef91a7c0bda34e17,u_00658,1,,,2026-03-26T08:27:31.146504+00:00
fb_6360ad35203a4bd3,ev_f9a77e969ead455c,u_00620,-1,,,2026-03-29T11:23:35.441487+00:00
fb_d8f3810463234a23,ev_3fddd5f645ac49c0,u_00554,1,,,2026-03-11T20:23:53.804265+00:00
fb_94d60907717b4573,ev_2b201e426fef45c0,u_00190,1,,,2026-03-04T05:57:03.201810+00:00
fb_c48a201e8f3e4c77,ev_e116f79751fe48e6,u_00131,1,,,2026-03-25T11:20:39.931095+00:00
fb_506cdf16b8104c5f,ev_39561d5ee7aa4d0f,u_00113,1,,,2026-03-02T21:48:51.928625+00:00
fb_3b750fb9f08a4b28,ev_6659abdeef1a4778,u_00360,1,,,2026-03-23T14:35:37.208954+00:00
fb_2399ee1aca2f4650,ev_78943ac0044147c4,u_00535,1,,,2026-03-20T19:42:38.712319+00:00
fb_d78135cbbdf04387,ev_4b09b3c3efe64f0d,u_00262,1,,,2026-04-12T00:39:28.034963+00:00
fb_7f97452f39f4478c,ev_e538838f30404a55,u_00107,1,,,2026-03-02T09:28:59.160490+00:00
fb_5f723b800ca345c1,ev_2dfd6eb6997e4fef,u_00386,1,,,2026-03-11T06:45:28.493249+00:00
fb_a5fd6128b1324bb5,ev_681dfc8109c246c9,u_orphan_1,1,,,2026-02-14T19:07:32.927387+00:00
fb_01ccab73649645b2,ev_d8a0b3539aeb44be,u_00332,1,,,2026-02-24T05:22:52.906786+00:00
fb_db49292343be4613,ev_bc29f97827424328,u_00580,1,,,2026-02-23T11:19:07.314980+00:00
fb_8e3997e4160c49f6,ev_1f9268ee97e742c7,u_00372,1,,,2026-03-13T02:54:19.983360+00:00
fb_fd2e3c8b973a4d31,ev_6ebe2f877a8242a5,u_00403,-1,,too generic,2026-03-16T06:24:47.747534+00:00
fb_2df15e17a5bb47f5,ev_a5bae197c95244b4,u_00283,1,,,2026-03-11T11:04:56.123848+00:00
fb_d366c29238274107,ev_d517c9d16c6c44ce,u_00073,1,,,2026-02-14T11:47:37.088096+00:00
fb_6ad2911321034918,ev_1483cdb0b2a04bbd,u_00358,-1,,,2026-02-20T22:23:08.288270+00:00
fb_04a4b8a276ff4aa3,ev_252fb88a8c624312,u_00268,1,,,2026-02-14T13:09:53.610540+00:00
fb_51f15b8b499848c9,ev_6d242674a9fb4972,u_00604,1,,,2026-02-16T10:00:21.614934+00:00
fb_75c14ba2e3b94604,ev_9674126a90d24c8c,u_00146,1,,,2026-02-23T12:27:57.487544+00:00
fb_8a01bec4baf54fe3,ev_e5518d87347d45c8,u_00182,1,,,2026-03-03T00:07:35.785733+00:00
fb_8b222bb3816647c2,ev_d0c196829c174980,u_00506,1,,,2026-02-16T01:35:32.110886+00:00
fb_141e85d139a44aa1,ev_7d35a124868248f1,u_00116,1,,,2026-02-24T14:20:02.467665+00:00
fb_3d50416e7ae041ec,ev_e7f7d862640c4191,u_00175,1,,,2026-03-12T06:38:40.829146+00:00
fb_9366499ca5ac4df8,ev_0353f59762584592,u_00102,-1,hallucination,,2026-03-19T23:25:37.575965+00:00
fb_923e5db7c5604e9d,ev_92e2826a1fc2410d,u_00321,1,,,2026-02-20T05:30:52.985789+00:00
fb_729e3670acf94a44,ev_f2581610a0c94c43,u_00296,-1,,,2026-02-18T07:18:21.384188+00:00
fb_c4138b99b10b40f6,ev_46ff5920bda747c3,u_00022,1,,,2026-03-04T14:57:21.068643+00:00
fb_e4e2c6997fd84b32,ev_bad3d06f9e2a4e07,u_00469,-1,slow,,2026-03-24T18:13:20.244611+00:00
fb_527f916620464a89,ev_9cfe0859dfbd4e5a,u_00337,-1,wrong_answer,,2026-02-19T05:22:10.324449+00:00
fb_39ed3a19e50d458a,ev_043fb47c6e7444e2,u_00469,-1,incomplete,,2026-02-17T00:59:28.354180+00:00
fb_f613b452bf2348d3,ev_8506ad8ef3a04055,u_00041,1,,,2026-03-27T09:21:16.699557+00:00
fb_48213f3a9f5d4c41,ev_57d9f29a8a674f93,u_00039,1,,,2026-02-23T08:54:56.959688+00:00
fb_d63d9ecfcdd542ac,ev_e90e54791c664889,u_00415,-1,wrong_answer,,2026-03-16T02:04:17.311914+00:00
fb_38f37ea2834141ef,ev_3881f845cc1845c9,u_00291,1,,,2026-02-23T09:03:36.165242+00:00
fb_8d2389ffed594588,ev_9822385712524571,u_00364,1,,,2026-02-19T08:45:34.388757+00:00
fb_c68b209323ff4a23,ev_43b7edb9deaf4dfc,u_00559,1,,,2026-03-02T14:18:12.065008+00:00
fb_ec5f62edf5e74c44,ev_ab7cab3722ce4eb2,u_00120,1,,,2026-03-23T15:36:12.601612+00:00
fb_13eea4baf0164f27,ev_94ded76fe2484655,u_00142,1,,,2026-02-02T18:16:27.033531+00:00
fb_fbb4ff893c6e4260,ev_a1c1561964054b84,u_00680,-1,wrong_answer,not relevant to Italian law,2026-03-24T06:12:18.339087+00:00
fb_81c493e9853e4030,ev_c1e0401e2df14242,u_00024,-1,hallucination,,2026-04-02T03:55:02.445849+00:00
fb_b30c86b9586e492f,ev_43c322afcbef4462,u_00554,1,,,2026-03-13T10:46:11.144428+00:00
fb_f6c7e394b36a431d,ev_bda1dad59b5b46cc,u_00296,-1,hallucination,,2026-03-27T16:55:18.119750+00:00
fb_434c19cd98644667,ev_8beea88f901c4414,u_00314,-1,,,2026-03-07T09:13:05.956771+00:00
fb_7e5ed0d1f74246a3,ev_2c564a240b2d4724,u_00579,1,,,2026-03-13T23:18:42.971678+00:00
fb_18541b676a934f97,ev_6131a236429e42eb,u_00389,-1,other,too slow,2026-03-24T03:59:49.850180+00:00
fb_35f92f57de514b68,ev_be034557c75545fc,u_00148,-1,,,2026-03-26T01:40:28.277970+00:00
fb_4fc1ef075d284fb2,ev_a2aed5ec5ac34a41,u_00158,1,,,2026-02-15T21:23:23.225573+00:00
fb_b62e453d0dbb4473,ev_eb2c9a62d60a43fa,u_00031,1,,saved me 30 minutes,2026-03-02T02:26:50.387785+00:00
fb_7c848b7076ab4445,ev_b544ff7f2cd34677,u_00675,1,,,2026-03-03T03:23:29.234432+00:00
fb_1bfa5ab692234dd5,ev_6f934fad245d42e2,u_00468,1,,,2026-02-18T02:33:40.813990+00:00
fb_216b18952faa4822,ev_746af055be3c41d6,u_00265,1,,,2026-02-12T11:48:28.550025+00:00
fb_89f76464d8e14b75,ev_0b80943f2e2046aa,u_00044,1,,,2026-02-18T01:58:15.886090+00:00
fb_ccfb1d76e48f48d0,ev_de6cee3517464441,u_00018,1,,,2026-03-16T04:35:53.424343+00:00
fb_487aa8461ca34774,ev_4c657ed6724b4100,u_00392,-1,slow,missing a key citation,2026-02-18T19:45:42.550828+00:00
fb_14134bdde23f4c87,ev_d438632445f94b8a,u_00069,1,,,2026-03-06T03:06:25.866705+00:00
fb_b77bcc16b8fe41b2,ev_d8fa948e43ad4c7a,u_00636,1,,,2026-03-19T11:55:59.146963+00:00
fb_c23c31cfe8ba42eb,ev_4c080d2e24074cc0,u_00290,1,,,2026-03-06T06:22:49.475578+00:00
fb_2df7b26215f845f3,ev_753938b270a14896,u_00652,-1,,,2026-02-24T01:12:55.972767+00:00
fb_9119aedcadec44a4,ev_ce1134ae20bb4ce3,u_00280,1,,,2026-02-22T09:56:37.575315+00:00
fb_ebeb7af7aba840fc,ev_98411d8430944d58,u_00098,1,,,2026-03-03T11:49:51.682273+00:00
fb_85188050ec7441f8,ev_fb199dab75d44e8d,u_00321,1,,,2026-03-12T21:22:52.455151+00:00
fb_56909bb104e64358,ev_054c45635ddf4d7d,u_00066,1,,,2026-03-02T14:18:22.007390+00:00
fb_3e1ac9a356234dbc,ev_066aea89829a4504,u_00191,1,,,2026-02-17T12:26:23.957948+00:00
fb_9df9207cae294093,ev_b144ca2a2d784a8c,u_00404,1,,,2026-02-28T03:58:57.214359+00:00
fb_4736cdcfb6fe464f,ev_661a6706fbe844cb,u_00352,-1,incomplete,,2026-03-10T19:00:31.814661+00:00
fb_d72e5b3ea4aa45e8,ev_0eaa4c7746354c3e,u_00537,1,,perfect!,2026-02-10T02:17:00.053608+00:00
fb_40c36bb4590b4cdb,ev_dfc74ca98f1645c6,u_00562,-1,wrong_answer,,2026-02-21T02:14:42.496786+00:00
fb_d76334d985794421,ev_853c97907c5a441f,u_00087,1,,,2026-03-06T05:54:48.095567+00:00
fb_5b5fcc3321004116,ev_263e80f6f2ad4bdc,u_00249,1,,,2026-02-16T13:34:30.968604+00:00
fb_fd10b254f6bb46d8,ev_3c6becaa2f704137,u_00054,1,,,2026-03-25T11:54:17.078781+00:00
fb_2e175d3add1a40c3,ev_882f0f44f00c46fa,u_00579,1,,,2026-02-17T15:02:17.631075+00:00
fb_639c69f51d9e4836,ev_ee6fc36c876348ab,u_00271,1,,,2026-02-25T02:25:36.611378+00:00
fb_cb7d5a7e4d854260,ev_4ce4ba7056b64ee7,u_00408,1,,,2026-02-18T12:33:39.081390+00:00
fb_3affb48e1c644c62,ev_54138b4bb8f04b62,u_00544,1,,,2026-02-14T17:50:45.190818+00:00
fb_32ebaf544b944201,ev_cf90203f72574c14_orphan,u_00352,1,,,2026-03-12T00:00:00+00:00
fb_e84fd4be36434bfb,ev_61eb0969bd9748f2,u_00129,1,,,2026-02-28T00:56:43.882469+00:00
fb_591594fd243f4ea5,ev_3a4868ce6ddd416f,u_00281,-1,incomplete,,2026-03-30T18:08:05.888836+00:00
fb_51d3a3b474694d1f,ev_dad8674a09ff42f2,u_00550,1,,,2026-02-09T18:36:43.197523+00:00
fb_9bc18ada63174ad4,ev_8128371d2a094201,u_00494,-1,wrong_answer,,2026-02-23T02:38:06.904314+00:00
fb_9d3262091819444c,ev_46867197d68248c2,u_00462,1,,,2026-02-10T22:13:58.954165+00:00
fb_d1374f4a97d54748,ev_654e06d19ea841ca,u_00119,1,,,2026-04-01T12:07:15.494333+00:00
fb_5efe0ae2c1794c9a,ev_86e41d78420c4e37,u_00269,1,,,2026-03-10T16:55:08.832361+00:00
fb_21fcc369898d4ccf,ev_a8892ea36f1e427d,u_00266,1,,,2026-02-22T13:51:30.359785+00:00
fb_af73a26ab61f46b8,ev_2c63b26d3ed044de,u_00525,1,,,2026-02-16T00:29:36.181394+00:00
fb_9461dc5770b94ba4,ev_ae009a86629c4b08,u_00135,1,,,2026-02-14T02:08:18.643679+00:00
fb_1c85f9d7babf4419,ev_c41ae349d55e4138,u_00068,1,,,2026-03-29T05:54:35.185027+00:00
fb_28e3c90454be4191,ev_e1b2cf3dbcd743f2,u_00547,1,,,2026-03-26T09:56:08.561611+00:00
fb_cf412b77e232476a,ev_36c01adb53d643e1,u_00379,-1,incomplete,,2026-02-14T14:11:08.870391+00:00
fb_c89e4ceafe6e45d7,ev_9f0574be60c64e84,u_00186,1,,perfect!,2026-02-22T00:49:59.452368+00:00
fb_4d626ebf7ff84d10,ev_092c81c4fbe447fd,u_00348,1,,,2026-03-15T14:06:07.803091+00:00
fb_b445ef59c2e74f26,ev_256f1697de5d48d6,u_00044,-1,wrong_answer,,2026-03-06T14:53:41.895259+00:00
fb_dbf2023ec89a4593,ev_5ed99d2fb20f4960,u_00640,1,,,2026-03-08T03:19:26.806743+00:00
fb_bc04cb3a6ff14055,ev_5799877bd068499e,u_00241,1,,,2026-02-21T18:26:05.003239+00:00
fb_319b109fc2fa4428,ev_bbe681dc66294660,u_00358,-1,wrong_answer,,2026-03-18T08:47:34.553511+00:00
fb_88042445852f494d,ev_a39c6e423c534e1e,u_00372,1,,,2026-02-11T16:49:24.850249+00:00
fb_72dad390ff454c94,ev_ca31870143df4c32,u_00176,1,,,2026-03-15T22:39:53.181201+00:00
fb_ce3808d305ad4fbe,ev_ac72a659f4e34a2c,u_00633,1,,,2026-03-22T23:12:13.832959+00:00
fb_4db889f564bf432f,ev_ae7a5a6732724376,u_00075,1,,,2026-02-26T19:52:13.208419+00:00
fb_9d3eca547bd44eef,ev_16014286361941fe,u_00638,1,,,2026-02-06T03:13:13.616905+00:00
fb_045dd03a202140e9,ev_20ce331a8cad43a6,u_00573,-1,,,2026-03-01T01:41:59.561182+00:00
fb_f842c4f5a510412f,ev_c9403db4b28a4657,u_00406,-1,,,2026-04-03T15:55:40.699622+00:00
fb_f7760d83f1ea4ec1,ev_6f71bdda702b4586,u_00215,-1,,,2026-02-19T10:44:51.415112+00:00
fb_696939714e5048c8,ev_c20324010dc04199,u_00545,1,,,2026-02-21T17:55:58.249112+00:00
fb_11487a22c95e41da,ev_217e08190856467a,u_00427,1,,,2026-03-03T17:34:03.747765+00:00
fb_4f0fd9d2f16840af,ev_067d9bdd561148a9,u_00234,1,,,2026-04-07T11:34:42.899667+00:00
fb_e60cb2f320584c67,ev_7e0ec99dce114554,u_00574,1,,,2026-03-06T14:14:11.209670+00:00
fb_79f221717c4a4671,ev_3b308928b3d4428e,u_00067,1,,,2026-02-27T07:57:09.315246+00:00
fb_2379c18184ff43d7,ev_dd1014e341d74d6f,u_00237,1,,,2026-03-16T09:32:58.787567+00:00
fb_60b7193f08174951,ev_50068fbc43df49f5,u_00196,1,,perfect!,2026-02-22T06:51:07.222656+00:00
fb_b50cd771c833450a,ev_6429f6265d0548ec,u_00205,1,,,2026-02-03T03:07:44.544514+00:00
fb_5f722a1d60774a5e,ev_d6e9135682ef44fc,u_00101,-1,wrong_answer,,2026-03-11T07:05:33.838440+00:00
fb_b5b7fcb23f3a4e8b,ev_bed3748f94d74a97,u_00366,-1,,,2026-03-22T21:42:34.585874+00:00
fb_265b3625edbe47aa,ev_1c3c70bad5b6465b,u_00415,1,,,2026-03-05T13:31:45.402113+00:00
fb_89e23dad771a4701,ev_f21d1647d4a84659,u_00113,1,,,2026-03-03T11:09:58.408886+00:00
fb_26f5914649dc4ce3,ev_3806342be0e045e8,u_00502,1,,,2026-02-26T07:51:02.461263+00:00
fb_ef165eb6a8024551,ev_32034de559ad4b14,u_00428,1,,,2026-02-11T13:40:25.515609+00:00
fb_a1496f07fe6049f0,ev_0545b5a854564fad,u_00189,-1,incomplete,,2026-03-12T07:50:22.561115+00:00
fb_aaf790db85d84186,ev_d5e49549a75644f0,u_00496,1,,,2026-04-04T20:36:50.730614+00:00
fb_bb4990612c1e4030,ev_e56468c7e9614426,u_00125,-1,,,2026-02-21T12:05:24.470483+00:00
fb_48348fde943c47b4,ev_0c22f74475214884,u_00073,1,,,2026-04-09T09:02:55.289262+00:00
fb_4bf619f8bab44ba1,ev_6a9eac312a2b4bc7,u_00366,1,,,2026-02-20T22:15:11.840676+00:00
fb_df741ff83ac24659,ev_4a60456c5d354c82,u_00430,-1,other,,2026-02-22T17:33:09.002000+00:00
fb_fb218257a5874328,ev_1c27d577002f4cdc,u_00197,-1,slow,,2026-03-03T23:40:34.949347+00:00
fb_a616e7266bbd40d2,ev_09db9082d19c4fc1,u_00249,1,,,2026-03-13T10:46:43.384205+00:00
fb_678b7f9f3bcc4c9e,ev_5663a57673a7416e,u_00195,1,,,2026-04-01T19:37:31.554382+00:00
fb_51438df1b75b4b89,ev_959771f576cd4d8e,u_00684,1,,good citations,2026-02-23T05:55:58.337292+00:00
fb_204f4183ac7d4118,ev_c9bbfc3da7f14863,u_00265,1,,,2026-03-09T06:04:32.566850+00:00
fb_26c681eca37c4df4,ev_9f6f304f7c304d5d,u_00405,1,,,2026-02-13T09:17:52.302472+00:00
fb_456764e16fbb4e31,ev_ef59bdcb22304b88,u_00501,1,,,2026-03-16T10:31:42.110288+00:00
fb_ea6074aec4f44046,ev_abc5f24e48d04586,u_00033,1,,,2026-03-14T16:13:50.096538+00:00
